ID,y,depth_3_0,depth_3_1,depth_3_2,depth_3_3,depth_3_4,depth_4_0,depth_4_1,depth_4_2,depth_4_3,depth_4_4,depth_5_0,depth_5_1,depth_5_2,depth_5_3,depth_5_4,depth_6_0,depth_6_1,depth_6_2,depth_6_3,depth_6_4
2633,101.74,104.256233215,104.474761963,104.479766846,103.93346405,104.543296814,104.871627808,104.213554382,104.814033508,104.266387939,104.607826233,105.365432739,103.536941528,105.04209137,104.742988586,104.809089661,105.18989563,103.871604919,104.598930359,104.16053772,105.577796936
3434,109.55,113.121795654,113.224555969,113.411376953,112.830024719,113.740180969,113.826469421,114.066703796,114.203567505,113.93561554,113.448348999,114.089057922,113.441261292,114.837730408,113.777252197,113.79574585,114.299850464,114.267623901,114.103172302,113.877464294,114.379875183
574,89.59,94.8168334961,95.0179367065,94.9370574951,94.0553283691,94.8880767822,94.4474945068,94.9241714478,94.4514694214,94.7080459595,94.7478179932,95.0561828613,96.5849304199,93.5953369141,95.4638519287,94.7208404541,94.5335845947,94.3468170166,94.3768920898,94.1034469604,93.7961120605
6454,109.33,112.663696289,113.164855957,113.021446228,113.03729248,113.404006958,113.316139221,113.917098999,113.096221924,112.759178162,113.238716125,113.837409973,112.710350037,113.547676086,113.775802612,113.200996399,113.564689636,114.758720398,113.232566833,113.818122864,113.82485199
6249,93.45,92.123588562,91.977935791,91.3355407715,91.8161697388,91.7606048584,91.7002944946,91.4784240723,92.4888458252,92.2533798218,91.7542572021,92.2116012573,91.8584899902,91.9720687866,91.7082061768,91.2629470825,92.6987533569,92.268661499,91.9204101562,92.8732681274,91.7714614868
2088,93.96,93.3958587646,95.5316696167,95.405090332,97.2383041382,96.9390029907,95.4147109985,96.4113464355,95.4499816895,95.8973617554,95.5317687988,98.8429260254,96.7076644897,94.924041748,93.4948730469,96.7577285767,97.5077133179,96.1189804077,93.8900985718,95.7135925293,95.3342437744
639,74.0,78.3491897583,78.1976470947,78.3048324585,78.5240478516,78.0230102539,77.8526000977,77.8989486694,77.9966659546,78.1202392578,77.6657714844,77.8739547729,78.2023468018,77.8613967896,78.0828170776,77.7060852051,77.7775878906,77.9480667114,77.7264785767,77.8496704102,77.4496002197
5434,99.84,94.3647079468,94.3427200317,94.5871582031,94.7863693237,94.6931915283,94.2294769287,94.2512435913,94.1043548584,94.4435043335,94.2029418945,86.5079040527,94.3117523193,94.9002761841,86.5725021362,93.9668045044,94.5907287598,94.5003585815,94.2339859009,94.9740371704,94.8585891724
6374,112.78,101.896316528,101.640159607,102.018218994,102.489860535,102.665100098,102.633598328,102.380683899,102.190750122,102.322433472,102.075202942,102.246917725,102.997016907,102.185684204,102.580764771,102.473609924,101.232513428,102.662895203,102.705787659,102.255081177,101.885681152
6873,139.07,92.498550415,92.373550415,92.2768783569,92.0677261353,92.302192688,92.1232376099,91.7784042358,92.6133041382,92.2565612793,92.2481613159,91.7160797119,91.8923873901,91.6463088989,85.2582855225,92.029624939,91.3802337646,91.5649032593,91.6038970947,91.9744110107,91.6128540039
6316,94.07,94.0970993042,94.0698318481,94.2019195557,94.210357666,94.0512771606,94.4471588135,94.6300506592,94.2200469971,93.9691314697,93.8815994263,94.2984466553,94.6200942993,94.9321212769,94.1326293945,94.2953338623,93.9702529907,94.6459732056,94.3145446777,94.5341949463,94.598274231
3289,112.99,94.70677948,95.0554962158,95.0152587891,94.9738006592,95.3924942017,95.2664871216,95.6009292603,95.1968536377,95.3816223145,95.2443695068,95.6459655762,95.1811218262,95.3929138184,96.0417098999,95.4616775513,95.9438934326,96.4544219971,95.9339828491,95.9138946533,96.166267395
2931,76.96,79.3281784058,78.8534851074,78.4864196777,77.7215042114,78.7518157959,79.2016601562,78.5146255493,77.9115829468,77.7497787476,78.3600234985,79.4581756592,77.8215255737,78.458694458,78.0843429565,78.7364273071,77.5235900879,77.1497192383,78.3892211914,77.6614990234,77.4799041748
7483,94.1,93.3680953979,93.5035629272,93.339805603,93.2907943726,93.2819290161,92.7761764526,93.2613525391,93.0546875,93.0029373169,92.8686752319,93.0594406128,93.1354064941,93.2585220337,93.1100158691,92.8321533203,92.8838806152,92.6672210693,92.6549224854,92.5050888062,92.8973083496
6984,88.7,92.1038589478,92.9409179688,92.1372451782,92.9127807617,91.9503097534,92.9855651855,92.8756561279,93.0907592773,92.517616272,92.8803024292,85.6565170288,92.690536499,93.4382019043,93.0829696655,93.6556015015,91.820022583,93.2870864868,92.6410217285,92.7665176392,92.5007553101
8382,88.93,95.6827926636,93.628578186,94.4955596924,94.420425415,94.2509078979,94.2788314819,94.2168655396,94.5324630737,93.0362319946,94.0364608765,93.4797668457,94.3202896118,93.9767684937,95.057510376,93.3998565674,93.9435043335,92.4952850342,92.8235702515,93.316444397,92.0902709961
764,87.51,95.0721969604,94.6283874512,94.7826309204,95.1384963989,94.685043335,94.7218399048,94.6955718994,94.8204803467,94.7490463257,94.7578201294,94.9086074829,95.1630935669,94.7908859253,86.4651107788,95.5543289185,94.6935043335,94.8069000244,94.6438140869,95.0548706055,95.2572860718
4745,89.81,97.2512435913,96.7663497925,96.8525466919,97.1461105347,97.0644302368,96.7458953857,96.5656509399,96.6921691895,96.5996398926,96.692565918,96.4467391968,96.4976196289,95.6317520142,96.1320800781,96.3032150269,95.1010665894,94.9680175781,95.7182846069,95.9925765991,96.3384628296
4684,93.11,94.0229644775,93.8992843628,94.2256622314,94.3011016846,94.2736358643,94.6421127319,94.0303726196,94.0654983521,94.4337921143,94.2077865601,94.300491333,94.2955551147,93.7135925293,94.1170959473,93.6652832031,94.9870910645,94.2295761108,93.6576080322,94.1172332764,93.8722610474
6079,102.93,103.254173279,103.619102478,103.17237854,103.615791321,103.426925659,103.647216797,103.251899719,103.41078949,103.141929626,103.544746399,95.3323516846,102.676391602,103.157356262,103.363098145,103.225112915,103.451477051,103.536567688,103.470153809,103.016738892,103.111495972
2512,106.09,112.553871155,112.266326904,112.608581543,112.210319519,112.018981934,112.82069397,112.172492981,112.189582825,112.20009613,111.836013794,111.674072266,111.904022217,112.053543091,112.355331421,111.545211792,111.665725708,112.140930176,111.84072876,111.319137573,111.064094543
6734,111.59,111.777893066,112.267547607,112.1118927,112.157745361,112.194267273,112.244636536,112.668937683,112.179397583,111.986495972,112.015205383,112.088973999,112.557090759,112.015647888,112.220939636,112.131980896,112.541168213,111.921020508,111.895797729,112.066772461,112.393341064
3575,77.45,80.2273254395,78.6983718872,79.847869873,79.8081283569,79.254486084,81.5650863647,80.3098831177,78.8333969116,79.9708023071,79.8827285767,79.591468811,81.7172470093,80.2065658569,80.0217590332,79.9048995972,79.9915847778,79.9185409546,78.9683227539,80.0730819702,78.8978042603
8234,112.03,101.653968811,101.640441895,101.635231018,101.857635498,101.673240662,101.61038208,101.524032593,101.634689331,101.450508118,101.529067993,101.867370605,101.683357239,101.687416077,101.085983276,101.156784058,100.874504089,101.073036194,101.137565613,102.032684326,101.081069946
5795,109.38,112.6248703,112.716384888,112.86529541,112.681930542,113.045333862,112.796401978,112.651275635,113.318901062,113.207191467,113.09916687,113.633758545,113.427322388,113.504234314,112.997848511,112.973213196,113.875267029,113.791870117,113.856155396,113.31060791,113.2811203
5291,90.98,95.3499984741,95.1597671509,94.9403381348,94.9217834473,95.4144592285,94.9339599609,95.3875198364,95.2996139526,95.0164718628,94.8673782349,87.154800415,95.2162246704,95.6665115356,94.9479522705,95.6448516846,94.6608123779,95.4837112427,95.2261962891,95.5727386475,94.6735610962
476,109.3,102.595756531,102.812072754,102.901115417,102.232322693,101.965080261,102.187316895,102.314041138,102.722480774,102.552467346,103.059753418,101.661186218,102.49723053,102.82849884,102.436325073,101.972114563,101.432884216,101.803070068,102.18762207,102.414497375,101.976501465
3366,92.35,90.8281784058,91.8155822754,89.9314422607,91.4855422974,90.4024276733,91.4291992188,91.3778457642,90.9594039917,91.2721252441,91.0622177124,90.7164077759,91.0385818481,90.8846817017,90.7061386108,91.0977706909,90.9195175171,91.1651306152,90.6006317139,90.8088378906,90.6919174194
5453,92.07,96.6741333008,96.9348068237,96.374671936,96.922996521,96.2842788696,96.9927902222,97.6710968018,97.1245880127,97.357635498,96.5788574219,97.384223938,96.7346801758,97.7429580688,97.8468780518,97.703163147,97.7660751343,98.4021148682,98.0822067261,97.9276580811,97.9211959839
6311,117.09,112.6095047,113.047286987,113.002334595,112.568099976,112.637161255,113.441467285,113.287284851,113.145767212,112.752639771,113.089546204,113.009254456,113.625442505,113.720367432,113.69896698,113.046768188,114.194900513,113.771995544,113.576728821,114.287483215,113.986503601
2182,90.18,92.0131912231,91.4298324585,92.3249511719,92.3593444824,92.3409194946,91.4883728027,91.8399810791,91.2291183472,92.1811141968,91.8283309937,91.2704238892,92.2011566162,92.0118865967,92.6012268066,91.1600723267,93.2332839966,92.1939849854,91.090057373,90.7307281494,91.1290512085
3261,99.0,104.390800476,104.516891479,104.589874268,104.401687622,104.304359436,104.967079163,104.164009094,104.799339294,104.374099731,104.942703247,104.470001221,104.631965637,104.667045593,104.669311523,104.836830139,104.901153564,104.917602539,104.86529541,104.588905334,104.898468018
3999,108.88,111.646835327,112.254875183,112.479499817,112.045730591,111.804779053,112.482795715,111.699432373,112.271598816,111.790435791,112.445549011,113.399787903,112.272705078,112.71975708,112.235717773,112.67830658,113.204849243,113.016525269,112.620605469,112.846183777,112.816116333
1298,130.97,112.526535034,112.1847229,112.383636475,111.981811523,112.260398865,111.848648071,112.287513733,112.061218262,112.083778381,112.321647644,103.628067017,112.362617493,111.924995422,112.113510132,112.238540649,112.840530396,112.793205261,112.593772888,112.939720154,112.392524719
5153,87.3,94.5006027222,93.9116287231,94.1410751343,94.3231887817,93.837272644,93.8832321167,94.1110305786,94.1775817871,94.2870483398,93.9085693359,93.5372009277,94.0766525269,94.3518753052,93.5882339478,94.2035140991,93.4186401367,93.3918151855,93.4074859619,93.8165664673,93.773399353
906,95.6,95.3393783569,95.3744049072,95.9861373901,95.5506286621,96.0439605713,96.4169845581,95.1660919189,95.6610641479,96.1561355591,96.3750839233,87.0451202393,97.0753555298,96.447517395,96.2535476685,96.4713973999,96.3870391846,96.8244628906,96.2228469849,96.6572189331,96.5298538208
2691,95.59,94.6924438477,93.9621124268,94.2513046265,94.6816635132,94.4757156372,94.1719665527,94.6527786255,94.4394302368,93.6994171143,94.5762710571,94.2662353516,94.2270507812,94.0297164917,94.4339141846,94.4300231934,94.5977706909,94.5766906738,94.5480041504,94.806930542,95.1166915894
184,96.96,94.9237670898,94.8344116211,94.8440093994,94.6962585449,95.1573410034,95.293006897,94.7586975098,94.7994918823,94.5678482056,94.7070999146,94.7197875977,95.3998260498,94.8399658203,95.0398483276,95.2247543335,94.7268981934,95.1964797974,94.4283752441,95.1304931641,95.1213150024
6697,90.85,94.5792007446,93.9892425537,94.416015625,93.696105957,94.3814544678,94.63331604,94.2744674683,94.3678512573,93.6866226196,94.3607330322,94.3157272339,95.2483215332,94.4083175659,93.9696960449,93.752166748,93.9954223633,94.1267166138,94.2171325684,94.3040924072,93.9698257446
4628,85.94,78.3857498169,78.3675231934,78.4844741821,78.6715927124,78.1482696533,78.3854980469,78.3335037231,77.8707351685,78.0634231567,78.4102096558,78.148651123,77.9298248291,78.1127700806,78.2074203491,78.135383606,77.7649688721,77.8112945557,78.0095596313,77.8542098999,78.1666259766
785,97.69,94.8020095825,95.0418167114,94.7472915649,94.6142120361,94.7222366333,94.6675643921,94.8329696655,94.9316558838,94.5486068726,94.7002410889,94.5224609375,94.7452468872,94.5565567017,94.9206924438,95.0914611816,94.1517715454,94.9149246216,94.641204834,94.9022750854,94.8874893188
2388,121.27,111.773521423,112.196281433,112.574241638,112.355300903,112.435783386,111.921356201,112.143058777,112.362182617,112.246948242,111.533348083,111.778778076,112.032737732,112.145355225,112.394180298,111.632972717,111.375320435,112.051109314,111.54309082,112.313796997,112.481750488
7585,109.11,112.17099762,111.819877625,111.815979004,111.432380676,111.778060913,111.270568848,112.607063293,112.630249023,112.589477539,112.406692505,103.411849976,113.891799927,114.155006409,113.306861877,113.378204346,114.359619141,114.099746704,113.797554016,114.08303833,113.980155945
7671,103.9,102.3777771,102.329490662,102.233306885,102.071365356,102.340568542,102.524017334,102.756713867,102.159034729,101.604705811,102.102287292,101.266990662,101.700820923,102.006538391,102.290405273,101.507659912,101.771598816,101.862846375,101.415679932,101.084960938,102.206184387
6037,91.84,94.3741607666,94.5682067871,94.2982635498,94.6913909912,94.3566741943,94.7340545654,94.2971572876,94.826385498,94.3591079712,94.3012008667,94.7477722168,94.4033813477,95.047164917,86.2638397217,94.6872787476,95.1581192017,94.6122589111,94.6174316406,94.6776657104,94.7566299438
6977,89.49,92.6317749023,92.772644043,92.8460617065,92.2236862183,92.8931045532,92.454864502,92.1562194824,92.6635818481,92.6742858887,92.7554244995,92.3035430908,92.6351623535,91.9037475586,92.3421859741,92.3000183105,92.4127883911,92.1322250366,91.8160705566,92.0204315186,91.8793029785
505,150.43,93.3056793213,93.8406600952,93.3837432861,92.9421539307,93.3717575073,92.4218063354,93.3751754761,93.0067977905,93.4564971924,93.101272583,93.5564804077,93.4281387329,93.8152008057,92.8978118896,93.3052215576,93.8906478882,93.6820068359,94.1632766724,95.2720336914,94.6139831543
7870,92.02,92.6500015259,92.5836868286,92.5866546631,92.6623077393,92.9319915771,91.9856643677,92.5418930054,92.4733810425,92.5587310791,92.5467071533,93.0204925537,92.1061401367,92.0379562378,91.6417770386,92.4442977905,91.198600769,91.7849655151,91.6656265259,92.2756729126,92.1730880737
3895,109.98,102.268661499,102.447174072,102.459701538,102.264877319,102.180656433,102.342376709,102.42502594,102.174819946,101.95790863,101.849021912,102.147010803,102.102958679,102.116172791,102.161338806,102.614311218,102.303382874,102.107040405,102.54927063,101.484375,102.007873535
3079,89.59,95.042755127,94.6026000977,94.8662109375,94.9459915161,94.5671157837,95.4253158569,94.257019043,94.3175888062,95.5087509155,94.6550750732,95.0584335327,95.5045852661,95.1346740723,95.0923919678,95.198135376,94.9294052124,95.8537139893,96.8643493652,95.6224517822,95.4049301147
6022,88.48,93.2076339722,93.5472335815,93.0427856445,93.2393875122,93.5377731323,93.6067504883,93.5002365112,93.6806640625,94.0679626465,93.0070800781,93.2557678223,93.3355102539,93.8113021851,92.7647705078,93.9619674683,93.5544281006,94.1432189941,92.7164154053,93.5883331299,93.20728302
3996,88.12,91.4756622314,91.125831604,91.3446121216,91.5059967041,91.7172012329,91.16796875,91.3256607056,91.1101531982,90.8951568604,91.0982513428,91.3287277222,90.8751831055,91.2219848633,91.2612533569,91.2820739746,91.0272216797,91.0671615601,90.2978668213,90.7233276367,91.003112793
3812,92.32,99.1362304688,98.1466064453,98.0014572144,98.9365463257,98.2673492432,99.8776473999,99.7643508911,102.283508301,98.5939025879,95.247253418,98.8671417236,100.025291443,100.718887329,85.7981033325,100.712013245,100.537834167,99.2290420532,101.886436462,100.528076172,98.3662948608
3896,92.13,93.8179626465,93.6361618042,93.3484573364,92.9519729614,93.6568984985,93.650100708,92.9289169312,93.7716217041,93.1765670776,93.0213851929,93.6383590698,93.5964126587,93.8629226685,93.0546340942,92.6759338379,93.4681854248,93.4761352539,93.2757644653,92.6391067505,93.5285263062
197,73.7,78.7476959229,78.4114379883,78.0620803833,78.7602462769,78.3890838623,77.6494979858,77.8515853882,78.3052368164,78.1137161255,78.2257003784,78.0430908203,77.7166976929,77.3714065552,72.1624526978,77.8573608398,78.4696502686,77.6736221313,77.8708877563,78.0179977417,78.1071624756
4600,125.75,111.883277893,111.62587738,111.755516052,111.99785614,112.128227234,111.778244019,111.612556458,112.193618774,111.652282715,112.07283783,111.492027283,111.473526001,111.303604126,111.723358154,111.808143616,111.678878784,111.576011658,111.190574646,111.860580444,111.769248962
3503,92.6,94.5050354004,94.4161148071,94.043510437,93.9832305908,93.9308547974,93.3358535767,93.8409805298,93.4577865601,94.3101806641,94.1357879639,93.1112060547,93.9049301147,93.2784042358,93.8107376099,94.0474853516,93.4070663452,94.3159790039,93.166229248,93.7910232544,93.9105453491
1475,119.24,112.479202271,112.44593811,112.226417542,112.379478455,111.992591858,113.320579529,112.523643494,112.686988831,112.923805237,112.639060974,113.134140015,112.467941284,111.909851074,103.365150452,113.235862732,112.534057617,113.113365173,112.892242432,112.606338501,112.647109985
890,101.19,94.3825073242,94.2612686157,94.251159668,94.5123596191,94.4218826294,94.3693695068,94.5269317627,94.416229248,94.4929733276,94.2922515869,94.3407897949,93.69921875,94.4055480957,94.4879379272,94.13256073,94.4005813599,93.6920776367,93.9614715576,94.2658538818,94.0315170288
5050,76.38,78.8419189453,79.255355835,79.7577209473,79.2819213867,79.5242462158,79.602722168,79.4846115112,79.4832077026,79.1359024048,78.5988922119,79.2843399048,79.1877822876,79.0883255005,79.0936737061,78.9802856445,79.1179428101,79.2071838379,79.6407928467,79.0814971924,79.7283859253
5743,99.49,102.85723877,103.124671936,103.069747925,102.805557251,102.57623291,102.490791321,102.870300293,102.19732666,102.721290588,102.727905273,102.216178894,102.580192566,102.422393799,103.360664368,102.894058228,101.793060303,102.553237915,102.814712524,103.441177368,103.068008423
5133,106.95,112.654808044,112.862373352,112.219688416,112.972480774,112.869926453,112.074615479,112.093193054,113.658111572,113.810951233,113.04322052,103.729873657,113.760009766,114.389678955,113.350769043,112.986495972,113.260025024,113.18775177,114.302841187,113.341819763,112.435073853
385,79.09,78.1577148438,78.1727142334,78.2300262451,77.841796875,77.8366088867,77.755897522,77.462272644,77.2230911255,77.6120223999,77.4450683594,77.635307312,76.9655532837,77.5510482788,77.6333847046,77.5164642334,77.3824005127,77.3586196899,77.3343734741,77.3555145264,77.8528060913
3265,133.5,93.8199691772,94.493522644,95.0045852661,94.5057525635,94.4641494751,93.997756958,95.0227890015,94.5523452759,93.6602172852,94.3047561646,95.4426727295,94.8577575684,94.5964660645,86.6644973755,94.9577636719,95.3183135986,95.0649414062,96.0561828613,95.6169967651,95.1035003662
6848,92.05,92.2432098389,92.3396453857,92.6917419434,92.7053909302,92.227180481,92.4423141479,91.5436859131,92.8278884888,92.3358230591,92.4416503906,91.3908233643,91.6308135986,92.3103561401,92.6950531006,92.8484573364,92.1455764771,92.452041626,92.0553894043,92.5876312256,91.9667739868
5865,73.02,78.757019043,78.4802017212,78.1987609863,78.2700805664,78.558013916,77.8767089844,77.9285964966,77.8056182861,78.2101669312,78.7730941772,77.9552841187,77.9237823486,78.6132354736,78.3377685547,77.8398895264,78.116859436,78.0196228027,78.0840148926,78.0708618164,77.6425552368
6491,90.89,94.0832061768,94.0157775879,94.2790145874,94.6683578491,93.4533462524,94.0546722412,94.8198013306,94.7645874023,94.4898300171,94.0042114258,94.8106231689,95.088104248,94.1347961426,93.8954467773,94.6288909912,94.8172225952,95.4222640991,94.6840362549,95.095451355,94.7144088745
225,87.15,92.221824646,92.3227233887,92.4382781982,92.3755874634,92.6213607788,91.9853439331,91.8666992188,92.0609588623,91.9455184937,92.0821838379,85.9926071167,92.4748916626,92.5424957275,90.907409668,92.345664978,92.2103347778,92.1966552734,92.8885345459,92.4312667847,92.3121032715
5175,99.49,96.3480377197,96.8167114258,96.7812347412,96.3570556641,96.4879455566,97.0214233398,97.2556228638,96.7232131958,96.1901321411,97.1165390015,87.2629241943,96.3180160522,96.0663146973,96.3846893311,96.020652771,95.92918396,96.0139923096,95.8244247437,97.5675125122,96.6501235962
4169,75.42,78.6435165405,78.1284942627,78.7150039673,78.3240966797,77.6951980591,78.0716552734,78.2906417847,78.3387069702,78.4216842651,77.626991272,77.6926269531,78.3174285889,77.7057571411,78.6058883667,77.4058837891,78.7003250122,78.5386505127,78.4819946289,78.2685470581,78.5976867676
5350,88.64,95.3244247437,95.4137191772,95.1560211182,94.9055862427,95.1490478516,94.9890823364,94.0784683228,95.1065826416,95.0083999634,94.5193939209,94.5253829956,95.0038604736,95.5297393799,95.0788879395,94.5795211792,95.1824188232,95.0211181641,94.3954238892,94.9227600098,94.842628479
665,94.12,94.9499664307,94.8370513916,94.7068252563,94.6341171265,94.344367981,94.8296356201,94.9793624878,94.4863967896,94.7679214478,94.9489059448,86.4766998291,94.7067337036,94.4911727905,95.0738372803,94.7118148804,94.47315979,95.322769165,94.4153213501,94.7233734131,95.0426940918
6516,103.43,112.498908997,112.703475952,112.209037781,111.990371704,111.947158813,111.692855835,111.731269836,111.628013611,111.843139648,112.215751648,112.114089966,111.571327209,112.464935303,103.133110046,112.114906311,110.97101593,111.252220154,111.181694031,111.20085144,112.534439087
300,96.78,104.231407166,104.915878296,104.172073364,103.864219666,104.677490234,103.844139099,105.151008606,104.876579285,103.446998596,104.404121399,104.8097229,104.673530579,105.054328918,105.276344299,105.113510132,105.009124756,105.045516968,103.331871033,105.307540894,106.157493591
2198,109.78,118.092178345,118.079399109,117.009269714,117.899345398,116.969421387,118.306732178,118.358375549,117.252609253,118.466270447,117.981964111,118.230293274,118.391639709,118.389427185,118.712135315,117.974899292,118.433624268,118.350021362,118.136032104,118.729057312,118.885253906
234,126.17,111.661453247,111.275863647,111.557647705,111.754867554,111.576431274,111.68397522,111.069717407,111.667289734,111.566581726,111.736297607,112.110488892,110.75038147,110.924797058,111.17350769,111.267913818,111.342338562,111.018692017,111.35206604,111.547515869,111.592247009
977,93.02,94.6434020996,95.1384963989,94.7211914062,94.4993896484,94.3572921753,94.5803909302,94.4866027832,94.8272018433,94.4742279053,95.0417022705,95.0266647339,94.8035049438,95.1695175171,86.4557037354,94.6394729614,94.5105514526,94.7830963135,95.08934021,95.4918441772,95.7635955811
3569,125.72,112.624526978,113.632125854,112.755805969,113.154708862,113.24155426,112.787574768,112.567947388,113.059715271,112.564445496,112.767883301,112.786308289,112.729133606,111.921028137,112.733802795,112.733512878,112.294395447,112.405899048,112.275382996,112.504241943,112.328414917
4695,95.46,96.7141265869,97.1988525391,96.291633606,97.007484436,96.5812606812,97.1053466797,96.2932281494,96.7138366699,96.3988113403,96.2323226929,87.3476867676,96.4553222656,95.6018981934,96.6980133057,95.9564743042,97.1323623657,96.2441482544,96.4167785645,95.8026657104,96.1517944336
3904,93.57,94.0866012573,94.4366989136,94.2668762207,94.6727981567,94.3919525146,94.6888275146,94.3288879395,94.7558364868,94.4966125488,95.5632858276,95.8341674805,96.6235275269,95.2842025757,87.9207458496,97.0805892944,97.1136322021,97.6052856445,94.9408721924,96.1045379639,95.9993515015
6567,100.46,104.044006348,103.976135254,104.661720276,104.023292542,104.689628601,103.684768677,104.107582092,103.943977356,104.016601562,104.200241089,103.452659607,103.314559937,103.352226257,103.939201355,103.567619324,104.055419922,103.244132996,103.128158569,102.648025513,103.47252655
2912,87.99,93.9309463501,93.695930481,94.0819778442,93.8603134155,93.8248291016,94.4686965942,94.5406799316,94.1543197632,93.5692367554,93.9555664062,94.266418457,94.7642059326,94.513053894,95.3482513428,95.0152816772,95.4507217407,94.5140762329,95.951499939,94.5355987549,94.5965270996
1864,100.35,106.647186279,105.962738037,108.301773071,107.278923035,109.315727234,106.910263062,106.839294434,105.919242859,105.957641602,106.368148804,105.612312317,105.560523987,107.204170227,97.2953109741,106.9532547,106.807197571,107.015129089,104.705444336,107.373962402,104.644554138
6803,92.55,92.6324996948,93.0189437866,92.9643630981,93.0955123901,93.0988388062,92.871673584,92.8381652832,92.9124221802,92.7425613403,93.1906433105,92.8588790894,93.1318817139,92.8944549561,92.5018844604,92.557182312,93.0351638794,92.8645477295,92.7147140503,92.9854660034,92.7415618896
2504,98.95,103.958778381,103.895210266,103.664863586,103.842987061,103.598144531,103.112106323,103.450706482,103.787948608,103.499900818,103.659248352,103.073173523,103.093948364,103.361289978,103.596992493,103.426651001,103.369903564,103.16481781,103.035957336,103.131439209,103.16872406
5990,98.28,94.5425033569,95.0054168701,95.1080780029,94.2575759888,95.1380157471,94.6341094971,95.0902786255,95.1968841553,95.017326355,95.1303329468,95.2076644897,95.9484481812,94.8354568481,94.1302261353,95.6475219727,95.4933166504,94.1183700562,94.0784912109,95.820350647,95.5428237915
3976,94.35,95.1820373535,93.3425445557,94.946144104,94.6457901001,94.6734313965,94.6720809937,93.2606506348,94.7795333862,94.5399017334,94.2990875244,93.8794021606,94.4602508545,94.1200408936,86.0182647705,94.9445419312,95.1917266846,93.9347839355,94.4467926025,93.6886291504,92.8420181274
6414,105.04,103.678092957,103.51373291,103.900886536,104.066116333,103.672294617,103.645256042,103.170326233,103.29334259,103.075538635,103.374099731,95.6195755005,103.319488525,103.021530151,103.031478882,103.357803345,102.838119507,102.39995575,103.075492859,103.726463318,102.661346436
319,108.97,117.716316223,117.093437195,118.494232178,116.836410522,117.291305542,119.390563965,120.119010925,118.316665649,119.857841492,118.159324646,113.908439636,120.472991943,119.620185852,105.041633606,121.065116882,120.078651428,112.618431091,121.04095459,119.51550293,121.960487366
5068,94.79,98.0313491821,97.988899231,97.1769943237,97.9117431641,98.1523971558,98.5966949463,97.1777877808,97.1621704102,98.3657608032,99.1181411743,96.4499588013,97.3991699219,98.7200088501,97.9105911255,97.7294158936,99.1713104248,99.3401184082,98.4479598999,99.0093841553,99.1393966675
3922,109.49,111.024139404,110.84942627,111.18825531,110.923606873,110.876968384,110.625167847,110.466705322,110.581352234,110.557853699,110.689781189,110.818374634,110.764396667,110.440200806,111.075942993,110.2133255,110.926681519,110.816619873,110.457862854,110.141487122,110.515205383
6428,106.23,112.405731201,112.830963135,112.845169067,112.772842407,112.749603271,112.645767212,112.638626099,112.530082703,112.68901825,112.434425354,103.312919617,112.608215332,111.526878357,112.68850708,112.578323364,112.259658813,112.802825928,112.844696045,112.218719482,112.150985718
2730,90.6,93.6834335327,94.0215377808,94.3356323242,94.4901733398,94.6398544312,94.3358535767,94.5269088745,94.3966827393,96.1753616333,94.6215591431,94.680770874,93.2946777344,94.0365524292,95.1187591553,94.4713363647,94.6440200806,94.8514022827,95.1397171021,94.8223266602,93.5651473999
2134,93.41,96.1147384644,97.0073852539,96.5416107178,96.2903518677,97.5207595825,96.3923110962,95.932434082,95.2090377808,95.6807250977,95.6585845947,95.4643249512,96.4017105103,94.4569702148,94.6332321167,95.0693511963,94.2858886719,94.9676132202,94.4078216553,93.8533935547,93.7133407593
1435,89.74,93.5081176758,93.3542022705,93.0265274048,93.2571640015,93.2158660889,93.3031845093,93.1105499268,93.2826919556,93.3633346558,93.7131271362,94.4554443359,94.7814178467,93.1332931519,94.6120147705,93.7182159424,94.2183380127,94.6781539917,93.9718856812,94.1879653931,94.5465240479
5400,93.22,94.5142288208,94.217338562,94.2950210571,94.196395874,94.7999191284,94.7887649536,94.6361236572,94.176574707,92.3426971436,94.1244659424,95.5724411011,94.0584335327,93.5416488647,93.5947570801,93.6711349487,92.1827163696,92.7104568481,92.4607467651,92.8675842285,92.7458648682
8266,96.11,93.0693359375,93.0090179443,93.4426040649,93.3503952026,93.1508712769,92.3618087769,93.261177063,92.9443206787,92.8852996826,93.4454116821,92.3444519043,92.953414917,93.3949661255,92.6610641479,92.9819335938,93.0572662354,91.9432220459,92.8587799072,92.8049087524,93.5002365112
2486,89.41,95.1776657104,94.6957626343,95.1591415405,94.0260238647,94.8237609863,94.9374389648,95.0445175171,94.3068389893,94.7258911133,94.886390686,95.2015151978,94.59815979,95.9227905273,96.3642807007,95.022605896,94.4393768311,97.6767501831,96.9728240967,95.9978485107,97.4913406372
3613,114.66,93.1314849854,93.9215545654,93.9721069336,93.5145874023,93.8643569946,94.5740814209,94.0410079956,94.182762146,94.0839691162,94.2309112549,95.2228622437,95.2478408813,94.6208648682,95.3486022949,93.9390258789,97.2749404907,96.0168304443,96.9073181152,96.1426315308,96.3869171143
